Id,Label,Layer,label_text,label_x,label_y,font_size
L2::软件工程,软件工程,二级学科,软件工程,1062.9125138702493,262.50618774043335,9
L2::电气工程,电气工程,二级学科,电气工程,772.5700161345331,515.89642568707,9
L2::计算机技术,计算机技术,二级学科,计算机技术,1152.8638676395,830.459713090775,9
L2::机械（机械学院）,机械（机械学院）,二级学科,机械（机械学院<br>）,664.7131821217771,409.5700989001278,9
L2::人工智能,人工智能,二级学科,人工智能,930.952886594904,715.6078404138105,9
L2::药学,药学,二级学科,药学,1056.68889913975,353.2342472650739,9
L2::电子信息（控制学院）,电子信息（控制学院）,二级学科,电子信息（控制<br>学院）,748.8966437202888,702.2410047967204,9
L2::内科学,内科学,二级学科,内科学,1284.8191760192133,502.5116892141638,9
L2::法律（非法学）,法律（非法学）,二级学科,法律（非法学）,1253.1375292317605,355.0942727652302,9
L2::电子信息（集成电路学院）,电子信息（集成电路学院）,二级学科,电子信息（集成<br>电路学院）,873.324982830964,273.2871496905451,9
L2::材料与化工（材料学院）,材料与化工（材料学院）,二级学科,材料与化工（材<br>料学院）,1291.1173765200679,642.0823259605171,9
L2::外科学,外科学,二级学科,外科学,1106.7272752354231,291.2209923175977,9
L2::土木工程,土木工程,二级学科,土木工程,1234.2125989102274,691.3337005262546,9
L2::金融,金融,二级学科,金融,872.9822389143466,658.6193393766614,9
L2::能源动力（能源学院）,能源动力（能源学院）,二级学科,能源动力（能源<br>学院）,988.0488567339054,249.19854732143762,9
L2::材料与化工（化工学院）,材料与化工（化工学院）,二级学科,材料与化工（化<br>工学院）,1162.0254689250532,805.0908358247933,9
L2::农艺与种业,农艺与种业,二级学科,农艺与种业,724.9481890076596,425.50765419939245,9
L2::工商管理,工商管理,二级学科,工商管理,1317.950969927142,432.0381440469561,9
L2::电子信息（信电学院）,电子信息（信电学院）,二级学科,电子信息（信电<br>学院）,829.2449324072888,793.4352716611827,9
L2::公共卫生,公共卫生,二级学科,公共卫生,752.1881823152286,361.0471475584713,9
L2::口腔医学,口腔医学,二级学科,口腔医学,1189.8868430611585,850.0298676035756,9
L2::电子信息（光电学院）,电子信息（光电学院）,二级学科,电子信息（光电<br>学院）,1095.3045522314796,849.1158540145354,9
L2::大数据技术与工程,大数据技术与工程,二级学科,大数据技术与工<br>程,1203.5337794328539,413.6329580851742,9
L2::机械（航空航天学院）,机械（航空航天学院）,二级学科,机械（航空航天<br>学院）,828.8545319248419,365.6985589668948,9
L2::建筑,建筑,二级学科,建筑,919.7674667688559,358.0179037377456,9
L2::资源利用与植物保护,资源利用与植物保护,二级学科,资源利用与植物<br>保护,858.6184665891672,298.2145661541897,9
L2::食品工程,食品工程,二级学科,食品工程,1240.395147633975,527.3143430736641,9
L2::工业设计工程,工业设计工程,二级学科,工业设计工程,961.2689081661472,425.9430170932071,9
L2::畜牧,畜牧,二级学科,畜牧,1303.419558934586,578.429514928887,9
L2::资源与环境（环资学院）,资源与环境（环资学院）,二级学科,资源与环境（环<br>资学院）,713.2759698172587,385.6153966582921,9
L2::化学工程,化学工程,二级学科,化学工程,1233.249419589686,615.1068067806548,9
L2::应用心理,应用心理,二级学科,应用心理,775.3680014616152,776.7644565972053,9
L2::电子信息（生仪学院）,电子信息（生仪学院）,二级学科,电子信息（生仪<br>学院）,683.2650534457005,721.6873278541578,9
L2::会计,会计,二级学科,会计,804.6283046694676,644.4098163751656,9
L2::动力工程,动力工程,二级学科,动力工程,1157.3009014253828,384.87526309121586,9
L2::新一代电子信息技术（含量子技术等）,新一代电子信息技术（含量子技术等）,二级学科,新一代电子信息<br>技术（含量子…,831.3641547791567,736.1729032484136,9
L2::戏剧与影视,戏剧与影视,二级学科,戏剧与影视,622.2103864496507,609.4613609267157,9
L2::教育管理,教育管理,二级学科,教育管理,664.4054151904913,693.2459455824768,9
L2::土木水利（建工学院）,土木水利（建工学院）,二级学科,土木水利（建工<br>学院）,1047.7386132732659,429.41673878069537,9
L2::控制工程,控制工程,二级学科,控制工程,836.7099513010835,654.0308581066846,9
L2::材料工程,材料工程,二级学科,材料工程,978.3846220758269,640.5705166203625,9
L2::兽医,兽医,二级学科,兽医,1251.1053599141082,563.4318065585759,9
L2::电子信息（海洋学院）,电子信息（海洋学院）,二级学科,电子信息（海洋<br>学院）,773.651016983808,455.0301989348559,9
L2::电子信息（航空航天学院）,电子信息（航空航天学院）,二级学科,电子信息（航空<br>航天学院）,836.0786719508399,495.1685793747862,9
L2::护理,护理,二级学科,护理,1188.4917823392884,299.78837770024234,9
L2::机械工程,机械工程,二级学科,机械工程,969.67786775959,801.8332253684649,9
L2::生物与医药（化工学院）,生物与医药（化工学院）,二级学科,生物与医药（化<br>工学院）,895.0174918015645,753.3132146683354,9
L2::土木水利（海洋学院）,土木水利（海洋学院）,二级学科,土木水利（海洋<br>学院）,727.9782308718387,409.85988342262635,9
L2::网络与信息安全,网络与信息安全,二级学科,网络与信息安全,1132.2766432302258,640.7999984720137,9
L2::新闻与传播,新闻与传播,二级学科,新闻与传播,1118.6908425901802,885.6622535731492,9
L2::儿科学,儿科学,二级学科,儿科学,952.6451763807545,331.8564203240883,9
L2::机械（海洋学院）,机械（海洋学院）,二级学科,机械（海洋学院<br>）,764.1412298844958,341.79819673366467,9
L2::交通运输,交通运输,二级学科,交通运输,1045.5347464122565,526.6100146955557,9
L2::骨科学,骨科学,二级学科,骨科学,1086.5856524917162,719.6742483455163,9
L2::博物馆,博物馆,二级学科,博物馆,1136.4340194235554,702.4794046873147,9
L2::妇产科学,妇产科学,二级学科,妇产科学,1238.6031397823049,475.0359621604822,9
L2::法律（法学）,法律（法学）,二级学科,法律（法学）,1257.6836074257697,370.0287874695038,9
L2::城乡规划,城乡规划,二级学科,城乡规划,813.2633461494821,407.8789067226401,9
L2::肿瘤学,肿瘤学,二级学科,肿瘤学,960.3428004267287,548.825473623094,9
L2::学科教学（语文）,学科教学（语文）,二级学科,学科教学（语文<br>）,606.5044565356969,648.0529859090037,9
L2::科学与技术教育,科学与技术教育,二级学科,科学与技术教育,875.7234789589277,198.89116933080135,9
L2::神经病学,神经病学,二级学科,神经病学,940.5042354732552,518.9567224705959,9
L2::制药工程,制药工程,二级学科,制药工程,843.8355737269416,609.024311284567,9
L2::电子信息（国际联合学院）,电子信息（国际联合学院）,二级学科,电子信息（国际<br>联合学院）,1193.800670581628,449.7299075609176,9
L2::农机装备工程,农机装备工程,二级学科,农机装备工程,1218.891714711847,540.6458869745474,9
L2::光电信息工程,光电信息工程,二级学科,光电信息工程,987.1767025464588,704.7312571786026,9
L2::国际商务,国际商务,二级学科,国际商务,635.7899539170131,713.4400175791409,9
L2::风景园林,风景园林,二级学科,风景园林,747.864583391703,267.45856889857646,9
L2::集成电路工程,集成电路工程,二级学科,集成电路工程,950.1480031160316,452.4103545663041,9
L2::农村发展,农村发展,二级学科,农村发展,1114.6187240487052,822.655916986618,9
L2::资源与环境（地科学院）,资源与环境（地科学院）,二级学科,资源与环境（地<br>科学院）,1267.5802680564952,852.0750525920878,9
L2::麻醉学,麻醉学,二级学科,麻醉学,988.2275909775142,362.159829263579,9
L2::税务,税务,二级学科,税务,718.081258442147,353.72442632689734,9
L2::社会工作,社会工作,二级学科,社会工作,632.573109331927,476.4270040827874,9
L2::材料与化工（化学系）,材料与化工（化学系）,二级学科,材料与化工（化<br>学系）,924.0572069188494,880.0853033274079,9
L2::材料与化工（高分子系）,材料与化工（高分子系）,二级学科,材料与化工（高<br>分子系）,623.251510996617,443.77984524050856,9
L2::眼科学,眼科学,二级学科,眼科学,878.4534885115036,410.9135033438378,9
L2::数字经济,数字经济,二级学科,数字经济,735.1951879388579,322.7373027364301,9
L2::美术与书法,美术与书法,二级学科,美术与书法,1091.3880358964298,499.8915451680261,9
L2::市政工程（含给排水等）,市政工程（含给排水等）,二级学科,市政工程（含给<br>排水等）,1214.1410843415836,750.4396180370086,9
L2::能源动力（能源学院),能源动力（能源学院),二级学科,能源动力（能源<br>学院),1045.289751834261,234.9047462638618,9
L2::儿外科学,儿外科学,二级学科,儿外科学,1209.0684818968148,511.5266613068884,9
L2::工程管理,工程管理,二级学科,工程管理,1020.0133464551149,944.6025827513217,9
L2::精神病与精神卫生学,精神病与精神卫生学,二级学科,精神病与精神卫<br>生学,850.604860123041,557.607509302381,9
L2::重症医学,重症医学,二级学科,重症医学,1002.3461232640116,562.0188258498965,9
L2::农业工程与信息技术,农业工程与信息技术,二级学科,农业工程与信息<br>技术,982.4078295723356,388.52504697404726,9
L2::放射影像学,放射影像学,二级学科,放射影像学,917.8109065171203,403.66724885910867,9
L2::资源与环境（海洋学院）,资源与环境（海洋学院）,二级学科,资源与环境（海<br>洋学院）,568.2695341950182,529.4358704875882,9
L2::电子信息（软件学院）,电子信息（软件学院）,二级学科,电子信息（软件<br>学院）,1181.9673548331648,477.0934180273366,9
L2::临床病理,临床病理,二级学科,临床病理,1049.8302050367856,552.3458228310717,9
L2::水利工程,水利工程,二级学科,水利工程,1031.6348556103,656.9418189896587,9
L2::皮肤病与性病学,皮肤病与性病学,二级学科,皮肤病与性病学,1113.5996973281137,431.8324633175587,9
L2::能源动力（国际联合学院）,能源动力（国际联合学院）,二级学科,能源动力（国际<br>联合学院）,1003.6384352465809,506.07052136942684,9
L2::机械（软件学院）,机械（软件学院）,二级学科,机械（软件学院<br>）,1065.0800100499973,612.5917234497522,9
L2::现代教育技术,现代教育技术,二级学科,现代教育技术,621.5738350137482,628.3814668518488,9
L2::国际中文教育,国际中文教育,二级学科,国际中文教育,767.173533442686,215.02804629246594,9
L2::生物与医药（化学系）,生物与医药（化学系）,二级学科,生物与医药（化<br>学系）,880.9244392816734,844.7999920761026,9
L2::环境工程,环境工程,二级学科,环境工程,969.6282533395203,760.2962697786342,9
L2::急诊医学,急诊医学,二级学科,急诊医学,1139.8109266145987,612.8341889293027,9
L2::超声医学,超声医学,二级学科,超声医学,801.9231317690816,593.544042578143,9
L2::临床检验诊断学,临床检验诊断学,二级学科,临床检验诊断学,916.7995876514453,475.44371320349904,9
L2::全科医学,全科医学,二级学科,全科医学,949.2602959598631,592.2175028334293,9
L2::耳鼻咽喉科学,耳鼻咽喉科学,二级学科,耳鼻咽喉科学,1088.6890856130124,534.1913238651028,9
L2::机械（国际联合学院）,机械（国际联合学院）,二级学科,机械（国际联合<br>学院）,1187.0632645888174,590.8159991505269,9
L2::生物与医药（海洋学院）,生物与医药（海洋学院）,二级学科,生物与医药（海<br>洋学院）,1206.9020934620262,992.5437117760896,9
L2::土木水利（国际联合学院）,土木水利（国际联合学院）,二级学科,土木水利（国际<br>联合学院）,1086.6210237164,791.5391817434316,9
L2::机械（集成电路学院）,机械（集成电路学院）,二级学科,机械（集成电路<br>学院）,879.6250757784237,586.1510979507837,9
L2::生物医学工程,生物医学工程,二级学科,生物医学工程,989.8471620297416,678.4373372104436,9
L2::清洁能源技术,清洁能源技术,二级学科,清洁能源技术,923.5581050003317,564.363725907416,9
L2::土木水利（工程师学院）,土木水利（工程师学院）,二级学科,土木水利（工程<br>师学院）,993.4575055484528,615.2114829914838,9
L2::海洋工程,海洋工程,二级学科,海洋工程,844.0390927427787,528.9595212034292,9
L2::老年医学,老年医学,二级学科,老年医学,957.9584804408406,495.2737331530959,9
L2::医学遗传学,医学遗传学,二级学科,医学遗传学,1101.2067334172139,687.4612128772953,9
L2::康复医学与理疗学,康复医学与理疗学,二级学科,康复医学与理疗<br>学,873.8666329145004,455.53057075260995,9
L2::运动医学,运动医学,二级学科,运动医学,1094.023135239032,579.6614469282108,9
L2::放射肿瘤学,放射肿瘤学,二级学科,放射肿瘤学,1121.5695909614367,563.8731284646997,9
L2::仪器仪表工程,仪器仪表工程,二级学科,仪器仪表工程,870.4169814575419,690.9268421464352,9
L2::核医学,核医学,二级学科,核医学,1049.4917816714842,572.3190343563327,9
L2::航天工程,航天工程,二级学科,航天工程,1039.4247317991576,480.8261316951346,9
L2::储能技术,储能技术,二级学科,储能技术,989.8532486975297,546.8947352626647,9
L2::地质工程,地质工程,二级学科,地质工程,1069.3755165909263,706.1232782121438,9
L2::机械（工程师学院）,机械（工程师学院）,二级学科,机械（工程师学<br>院）,992.5564873927162,782.6644175205435,9
L2::临床医学,临床医学,二级学科,临床医学,917.4812686205036,536.3248427988748,9
L2::电子信息（工程师学院）,电子信息（工程师学院）,二级学科,电子信息（工程<br>师学院）,987.4070207745576,739.2192858546571,9
L2::航空工程,航空工程,二级学科,航空工程,984.3376796135736,661.4713635251902,9
