Source,Target,Type,Id,Label,timeset,Weight
822022,821034,Undirected,11662,,,434
822022,109511,Undirected,11663,,,16
822022,2502001,Undirected,11664,,,969
822022,2511004,Undirected,11665,,,345
822022,2511005,Undirected,11666,,,336
822022,2511008,Undirected,11667,,,243
822022,2513001,Undirected,11668,,,49
822022,2513002,Undirected,11669,,,169
822022,2513010,Undirected,11670,,,52
822022,2521001,Undirected,11671,,,129
822022,2521002,Undirected,11672,,,356
822022,2521003,Undirected,11673,,,27
822022,2521006,Undirected,11674,,,156
822022,2522002,Undirected,11675,,,65
822022,2522003,Undirected,11676,,,110
822022,2523001,Undirected,11677,,,63
822022,2523002,Undirected,11678,,,42
822022,2523008,Undirected,11679,,,92
822022,2523051,Undirected,11680,,,67
822022,2523074,Undirected,11681,,,146
822022,2523075,Undirected,11682,,,73
822022,2523076,Undirected,11683,,,200
822022,2523078,Undirected,11684,,,63
822022,2523079,Undirected,11685,,,30
822022,2523080,Undirected,11686,,,107
822022,2523082,Undirected,11687,,,114
822022,2523083,Undirected,11688,,,120
822022,2523086,Undirected,11689,,,29
822022,3509601,Undirected,11690,,,42
822022,3509602,Undirected,11691,,,23
822022,3521013,Undirected,11692,,,54
822022,409514,Undirected,11693,,,21
822022,409525,Undirected,11694,,,46
822022,609001,Undirected,11695,,,538
822022,609303,Undirected,11696,,,58
822022,609603,Undirected,11697,,,16
822022,609608,Undirected,11698,,,54
822022,623111,Undirected,11699,,,15
822022,811018,Undirected,11700,,,128
822022,813001,Undirected,11701,,,133
822022,813002,Undirected,11702,,,172
822022,813003,Undirected,11703,,,34
822022,813004,Undirected,11704,,,118
822022,813006,Undirected,11705,,,57
822022,813007,Undirected,11706,,,91
822022,813008,Undirected,11707,,,127
822022,813009,Undirected,11708,,,95
822022,813018,Undirected,11709,,,142
822022,813019,Undirected,11710,,,232
822022,821013,Undirected,11711,,,158
822022,821023,Undirected,11712,,,422
822022,821025,Undirected,11713,,,416
822022,821041,Undirected,11714,,,127
822022,821055,Undirected,11715,,,327
822022,821056,Undirected,11716,,,189
822022,823028,Undirected,11717,,,210
822022,823031,Undirected,11718,,,32
822022,823032,Undirected,11719,,,496
822022,823033,Undirected,11720,,,134
822022,823036,Undirected,11721,,,400
822022,823037,Undirected,11722,,,685
822022,823038,Undirected,11723,,,196
822022,823041,Undirected,11724,,,62
822022,823042,Undirected,11725,,,115
822022,823043,Undirected,11726,,,204
822022,823044,Undirected,11727,,,32
822022,823046,Undirected,11728,,,478
822022,823047,Undirected,11729,,,534
822022,823048,Undirected,11730,,,113
822022,823049,Undirected,11731,,,1250
822022,823050,Undirected,11732,,,65
822022,823055,Undirected,11733,,,660
822022,823056,Undirected,11734,,,70
822022,823057,Undirected,11735,,,280
822022,823058,Undirected,11736,,,262
822022,823060,Undirected,11737,,,424
822022,823061,Undirected,11738,,,66
822022,823062,Undirected,11739,,,346
822022,823063,Undirected,11740,,,270
822022,823064,Undirected,11741,,,128
822022,823065,Undirected,11742,,,102
822022,823094,Undirected,11743,,,65
822022,9809308,Undirected,11744,,,31
822022,9909303,Undirected,11745,,,24
822022,9929316,Undirected,11746,,,30
823046,2522004,Undirected,11747,,,216
823046,821020,Undirected,11749,,,216
823046,2502001,Undirected,11750,,,265
823046,2513002,Undirected,11751,,,116
823046,2521006,Undirected,11752,,,87
823046,2523082,Undirected,11753,,,62
823046,609608,Undirected,11754,,,28
823046,823043,Undirected,11755,,,118
823046,823047,Undirected,11756,,,508
823046,823049,Undirected,11757,,,300
823047,2522004,Undirected,11758,,,258
823047,821020,Undirected,11760,,,307
823047,821026,Undirected,11761,,,160
823047,2502001,Undirected,11762,,,310
823047,2513002,Undirected,11763,,,125
823047,2521006,Undirected,11764,,,100
823047,2523082,Undirected,11765,,,68
823047,609608,Undirected,11766,,,28
823047,823043,Undirected,11767,,,148
823047,823048,Undirected,11768,,,66
823047,823049,Undirected,11769,,,384
1323122,1311157,Undirected,11770,,,164
1323122,1312159,Undirected,11771,,,184
1323122,1313074,Undirected,11772,,,29
1323122,1313098,Undirected,11773,,,177
1323122,1313117,Undirected,11774,,,53
1323122,1313124,Undirected,11776,,,15
1323122,1313132,Undirected,11777,,,101
1323122,1321050,Undirected,11778,,,388
1323122,1321120,Undirected,11779,,,144
1323122,1322118,Undirected,11780,,,222
1323122,1322119,Undirected,11781,,,285
1323122,1323052,Undirected,11782,,,97
1323122,1323058,Undirected,11783,,,80
1323122,1323062,Undirected,11784,,,63
1323122,1323101,Undirected,11785,,,101
1323122,1323116,Undirected,11786,,,32
1323122,1323121,Undirected,11787,,,94
1323122,1323125,Undirected,11788,,,36
1323122,1323128,Undirected,11789,,,24
1323122,1323133,Undirected,11790,,,116
1323122,1323134,Undirected,11791,,,79
1323122,1323137,Undirected,11792,,,69
1323122,1323138,Undirected,11793,,,44
1323122,1323147,Undirected,11794,,,72
1323122,1323156,Undirected,11795,,,46
1323122,1341135,Undirected,11796,,,286
1323122,1341158,Undirected,11797,,,148
1323122,2812001,Undirected,11798,,,155
1323122,709003,Undirected,11799,,,292
1311157,5002001,Undirected,11801,,,43
1311157,1312159,Undirected,11802,,,94
1311157,1313132,Undirected,11803,,,69
1311157,1321120,Undirected,11804,,,69
1311157,1313098,Undirected,11805,,,176
1312159,1313098,Undirected,11806,,,93
1312159,1321120,Undirected,11807,,,77
1312159,1322119,Undirected,11808,,,98
1312159,709003,Undirected,11809,,,103
1313074,1313098,Undirected,11810,,,55
1313098,5002001,Undirected,11812,,,61
1313098,1313132,Undirected,11813,,,59
1313098,1321050,Undirected,11814,,,53
1313098,1321120,Undirected,11815,,,71
1313098,711018,Undirected,11816,,,116
1313098,1313073,Undirected,11817,,,60
1313098,1313076,Undirected,11818,,,97
1313117,1313124,Undirected,11819,,,17
1321050,1341158,Undirected,11821,,,154
1321050,1312121,Undirected,11822,,,107
1321050,1321048,Undirected,11823,,,192
1321050,1321049,Undirected,11824,,,194
1321050,1321051,Undirected,11825,,,190
1321050,1321120,Undirected,11826,,,135
1321050,1322118,Undirected,11827,,,256
1321050,1322119,Undirected,11828,,,311
1321050,1323052,Undirected,11829,,,192
1321050,1323053,Undirected,11830,,,37
1321050,1323055,Undirected,11831,,,32
1321050,1323058,Undirected,11832,,,161
1321050,1323060,Undirected,11833,,,105
1321050,1323062,Undirected,11834,,,123
1321050,1323094,Undirected,11835,,,147
1321050,1323099,Undirected,11836,,,44
1321050,1323101,Undirected,11837,,,91
1321050,1323121,Undirected,11838,,,94
1321050,1323125,Undirected,11839,,,35
1321050,1323133,Undirected,11840,,,112
1321050,1323134,Undirected,11841,,,70
1321050,1323137,Undirected,11842,,,64
1321050,1323138,Undirected,11843,,,46
1321050,1323147,Undirected,11844,,,78
1321050,1323156,Undirected,11845,,,38
1321050,1341135,Undirected,11846,,,304
1321050,2812001,Undirected,11847,,,136
1321050,709003,Undirected,11848,,,518
1321120,1322118,Undirected,11849,,,139
1321120,1322119,Undirected,11850,,,136
1321120,709003,Undirected,11851,,,135
1322118,1312121,Undirected,11852,,,106
1322118,1322119,Undirected,11853,,,246
1322118,1323058,Undirected,11854,,,77
1322118,1323062,Undirected,11855,,,47
1322118,1323094,Undirected,11856,,,66
1322118,1323101,Undirected,11857,,,45
1322118,1323116,Undirected,11858,,,27
1322118,1323134,Undirected,11859,,,40
1322118,1323156,Undirected,11860,,,32
1322118,1341135,Undirected,11861,,,146
1322118,709003,Undirected,11862,,,249
1322119,1341158,Undirected,11863,,,97
1322119,1312121,Undirected,11864,,,108
1322119,1323058,Undirected,11865,,,77
1322119,1323062,Undirected,11866,,,60
1322119,1323094,Undirected,11867,,,70
1322119,1323101,Undirected,11868,,,70
1322119,1323116,Undirected,11869,,,27
1322119,1323133,Undirected,11870,,,72
1322119,1323134,Undirected,11871,,,58
1322119,1323138,Undirected,11872,,,30
1322119,1323156,Undirected,11873,,,39
1322119,1341135,Undirected,11874,,,190
1322119,709003,Undirected,11875,,,281
1323052,1321049,Undirected,11876,,,97
1323052,709003,Undirected,11877,,,127
1323058,709003,Undirected,11878,,,153
1323062,709003,Undirected,11879,,,108
1323121,1323133,Undirected,11880,,,54
1323121,1323147,Undirected,11881,,,51
1323156,709003,Undirected,11882,,,28
1341135,1341158,Undirected,11883,,,155
1341135,2812001,Undirected,11884,,,141
1341135,709003,Undirected,11885,,,218
1341158,2812001,Undirected,11886,,,99
1341158,709003,Undirected,11887,,,158
2812001,2802001,Undirected,11889,,,96
2812001,2841010,Undirected,11890,,,86
2812001,2841011,Undirected,11891,,,83
2812001,709003,Undirected,11892,,,100
709003,1323094,Undirected,11894,,,146
709003,1312121,Undirected,11895,,,107
709003,1321048,Undirected,11896,,,186
709003,1321049,Undirected,11897,,,187
709003,1321051,Undirected,11898,,,184
709003,1323053,Undirected,11899,,,37
709003,1323055,Undirected,11900,,,30
709003,1323060,Undirected,11901,,,101
709003,1323099,Undirected,11902,,,44
1409501,1609602,Undirected,11903,,,103
1409501,1609603,Undirected,11904,,,131
1609602,1609001,Undirected,11907,,,18
1609602,1609601,Undirected,11908,,,603
1609602,1609603,Undirected,11909,,,814
1609602,1609604,Undirected,11910,,,199
1609602,1611011,Undirected,11911,,,56
1609602,1611015,Undirected,11912,,,171
1609602,1611087,Undirected,11913,,,157
1609602,1611503,Undirected,11914,,,194
1609602,1611504,Undirected,11915,,,144
1609602,1611505,Undirected,11916,,,109
1609602,1611506,Undirected,11917,,,126
1609602,1613004,Undirected,11918,,,366
1609602,1613005,Undirected,11919,,,53
1609602,1613017,Undirected,11920,,,234
1609602,1613019,Undirected,11921,,,105
1609602,1613040,Undirected,11922,,,54
1609602,1613041,Undirected,11923,,,102
1609602,1613048,Undirected,11924,,,89
1609602,1613049,Undirected,11925,,,117
1609602,1613050,Undirected,11926,,,88
1609602,1613056,Undirected,11927,,,174
1609602,1613057,Undirected,11928,,,143
1609602,1613058,Undirected,11929,,,67
1609602,1613061,Undirected,11930,,,146
1609602,1621011,Undirected,11931,,,146
1609602,1621013,Undirected,11932,,,126
1609602,1621016,Undirected,11933,,,72
1609602,1621017,Undirected,11934,,,141
1609602,1621018,Undirected,11935,,,483
1609602,1621021,Undirected,11936,,,153
1609602,1621031,Undirected,11937,,,67
1609602,1621041,Undirected,11938,,,155
1609602,1621042,Undirected,11939,,,82
1609602,1621046,Undirected,11940,,,160
1609602,1621047,Undirected,11941,,,203
1609602,1621049,Undirected,11942,,,94
1609602,1621050,Undirected,11943,,,155
1609602,1621051,Undirected,11944,,,132
1609602,1621064,Undirected,11945,,,99
1609602,1621065,Undirected,11946,,,155
1609602,1621066,Undirected,11947,,,143
1609602,1621067,Undirected,11948,,,132
1609602,1621068,Undirected,11949,,,134
1609602,1623004,Undirected,11950,,,138
1609602,1623011,Undirected,11951,,,22
1609602,1623014,Undirected,11952,,,117
1609602,1623019,Undirected,11953,,,99
1609602,1623033,Undirected,11954,,,98
1609602,1623048,Undirected,11955,,,89
1609602,1623050,Undirected,11956,,,102
1609603,2009511,Undirected,11957,,,139
1609603,3309001,Undirected,11958,,,127
1609603,5002001,Undirected,11960,,,192
1609603,1609601,Undirected,11961,,,594
1609603,1609001,Undirected,11962,,,38
1609603,1609604,Undirected,11963,,,273
1609603,1611008,Undirected,11964,,,40
1609603,1611011,Undirected,11965,,,76
1609603,1611014,Undirected,11966,,,66
1609603,1611015,Undirected,11967,,,139
1609603,1611084,Undirected,11968,,,88
1609603,1611087,Undirected,11969,,,137
1609603,1611502,Undirected,11970,,,39
1609603,1611503,Undirected,11971,,,470
1609603,1611504,Undirected,11972,,,273
1609603,1611505,Undirected,11973,,,133
1609603,1611506,Undirected,11974,,,178
1609603,1613004,Undirected,11975,,,531
1609603,1613005,Undirected,11976,,,121
1609603,1613017,Undirected,11978,,,289
1609603,1613019,Undirected,11979,,,87
1609603,1613031,Undirected,11980,,,26
1609603,1613037,Undirected,11981,,,28
1609603,1613041,Undirected,11982,,,87
1609603,1613045,Undirected,11983,,,28
1609603,1613046,Undirected,11984,,,80
1609603,1613048,Undirected,11985,,,161
1609603,1613050,Undirected,11986,,,113
1609603,1613051,Undirected,11987,,,298
1609603,1613052,Undirected,11988,,,84
1609603,1613053,Undirected,11989,,,40
1609603,1613056,Undirected,11990,,,150
1609603,1613057,Undirected,11991,,,109
1609603,1613058,Undirected,11992,,,59
1609603,1613061,Undirected,11993,,,413
1609603,1613068,Undirected,11994,,,46
1609603,1614001,Undirected,11995,,,149
1609603,1621011,Undirected,11996,,,189
1609603,1621013,Undirected,11997,,,107
1609603,1621016,Undirected,11998,,,156
1609603,1621017,Undirected,11999,,,176
1609603,1621018,Undirected,12000,,,561
1609603,1621021,Undirected,12001,,,192
1609603,1621022,Undirected,12002,,,122
1609603,1621024,Undirected,12003,,,133
1609603,1621031,Undirected,12004,,,146
1609603,1621041,Undirected,12005,,,155
1609603,1621042,Undirected,12006,,,83
1609603,1621046,Undirected,12007,,,204
1609603,1621047,Undirected,12008,,,184
1609603,1621049,Undirected,12009,,,144
1609603,1621050,Undirected,12010,,,310
1609603,1621051,Undirected,12011,,,243
1609603,1621064,Undirected,12012,,,78
1609603,1621065,Undirected,12013,,,185
1609603,1621066,Undirected,12014,,,143
1609603,1621067,Undirected,12015,,,133
1609603,1621068,Undirected,12016,,,134
1609603,1621081,Undirected,12017,,,57
1609603,1623004,Undirected,12018,,,175
1609603,1623006,Undirected,12019,,,55
1609603,1623011,Undirected,12020,,,27
1609603,1623014,Undirected,12021,,,97
1609603,1623016,Undirected,12022,,,72
1609603,1623017,Undirected,12023,,,79
1609603,1623019,Undirected,12024,,,119
1609603,1623028,Undirected,12025,,,97
1609603,1623033,Undirected,12026,,,116
1609603,1623034,Undirected,12027,,,70
1609603,1623035,Undirected,12028,,,58
1609603,1623041,Undirected,12029,,,32
1609603,1623043,Undirected,12030,,,133
1609603,1623048,Undirected,12031,,,100
1609603,1623050,Undirected,12032,,,81
1609603,1623051,Undirected,12033,,,90
1609603,1623064,Undirected,12034,,,95
1609603,1623066,Undirected,12035,,,32
1609603,1623075,Undirected,12036,,,232
1609603,1643003,Undirected,12037,,,51
1609603,1643032,Undirected,12038,,,27
143071,141002,Undirected,12684,,,100
143071,113132,Undirected,12685,,,76
143071,121034,Undirected,12686,,,101
143071,141004,Undirected,12687,,,100
143071,141018,Undirected,12688,,,100
143071,141020,Undirected,12689,,,100
143071,141021,Undirected,12690,,,104
143071,141025,Undirected,12691,,,100
143071,143003,Undirected,12692,,,100
143071,143004,Undirected,12693,,,100
143071,143005,Undirected,12694,,,100
143071,143006,Undirected,12695,,,100
1523053,1502001,Undirected,12696,,,136
1523053,1521032,Undirected,12697,,,174
1523053,1521033,Undirected,12698,,,138
1523053,1521035,Undirected,12699,,,160
1523053,1521040,Undirected,12700,,,102
1523053,1523041,Undirected,12701,,,114
1502001,2142001,Undirected,12702,,,216
1502001,3309001,Undirected,12703,,,140
1502001,1521040,Undirected,12704,,,138
1502001,1523040,Undirected,12705,,,159
1502001,3242001,Undirected,12706,,,195
1502001,1521033,Undirected,12707,,,185
1502001,1501041,Undirected,12708,,,56
1502001,1501043,Undirected,12709,,,25
1502001,1511002,Undirected,12710,,,36
1502001,1511021,Undirected,12711,,,163
1502001,1513009,Undirected,12712,,,101
1502001,1513011,Undirected,12713,,,31
1502001,1513012,Undirected,12714,,,71
1502001,1513029,Undirected,12716,,,70
1502001,1513041,Undirected,12717,,,88
1502001,1521009,Undirected,12718,,,247
1502001,1521010,Undirected,12719,,,271
1502001,1521011,Undirected,12720,,,267
1502001,1521013,Undirected,12721,,,180
1502001,1521014,Undirected,12722,,,177
1502001,1521032,Undirected,12723,,,266
1502001,1521034,Undirected,12724,,,162
1502001,1521035,Undirected,12725,,,200
1502001,1521036,Undirected,12726,,,181
1502001,1521037,Undirected,12727,,,79
1502001,1521039,Undirected,12728,,,197
1502001,1521041,Undirected,12729,,,41
1502001,1521042,Undirected,12730,,,17
1502001,1521045,Undirected,12731,,,104
1502001,1523016,Undirected,12732,,,210
1502001,1523019,Undirected,12733,,,75
1502001,1523020,Undirected,12734,,,98
1502001,1523041,Undirected,12735,,,206
1502001,1523043,Undirected,12736,,,173
1502001,1523048,Undirected,12737,,,175
1502001,1523055,Undirected,12738,,,65
1502001,1523057,Undirected,12739,,,28
1521032,1521040,Undirected,12740,,,178
1521032,1523040,Undirected,12741,,,118
1521032,1521033,Undirected,12742,,,457
1521032,1513029,Undirected,12743,,,77
1521032,1521031,Undirected,12744,,,331
1521032,1521034,Undirected,12745,,,372
1521032,1521035,Undirected,12746,,,484
1521032,1521036,Undirected,12747,,,95
1521032,1521039,Undirected,12748,,,263
1521032,1523017,Undirected,12749,,,54
1521032,1523020,Undirected,12750,,,133
1521032,1523036,Undirected,12751,,,339
1521032,1523037,Undirected,12752,,,137
1521032,1523039,Undirected,12753,,,155
1521032,1523041,Undirected,12754,,,414
1521032,1523052,Undirected,12755,,,32
1521033,1521040,Undirected,12756,,,151
1521033,1511027,Undirected,12757,,,58
1521033,1513028,Undirected,12758,,,51
1521033,1513029,Undirected,12759,,,74
1521033,1521031,Undirected,12760,,,312
1521033,1521034,Undirected,12761,,,317
1521033,1521035,Undirected,12762,,,428
1521033,1521036,Undirected,12763,,,60
1521033,1521039,Undirected,12764,,,192
1521033,1523020,Undirected,12765,,,100
1521033,1523036,Undirected,12766,,,324
1521033,1523037,Undirected,12767,,,137
1521033,1523039,Undirected,12768,,,155
1521033,1523041,Undirected,12769,,,374
1521033,1523052,Undirected,12770,,,30
1521033,2423010,Undirected,12771,,,43
1521033,2423018,Undirected,12772,,,41
1521035,1521040,Undirected,12773,,,150
1521035,1513029,Undirected,12774,,,68
1521035,1521031,Undirected,12775,,,323
1521035,1521034,Undirected,12776,,,337
1521035,1521036,Undirected,12777,,,61
1521035,1521039,Undirected,12778,,,207
1521035,1523020,Undirected,12779,,,103
1521035,1523036,Undirected,12780,,,322
1521035,1523037,Undirected,12781,,,137
1521035,1523039,Undirected,12782,,,157
1521035,1523041,Undirected,12783,,,372
1521035,1523052,Undirected,12784,,,34
1521040,1523036,Undirected,12785,,,101
1521040,1523041,Undirected,12786,,,143
1523041,1513029,Undirected,12787,,,79
1523041,1521031,Undirected,12788,,,291
1523041,1521034,Undirected,12789,,,315
1523041,1521036,Undirected,12790,,,94
1523041,1521039,Undirected,12791,,,217
1523041,1523020,Undirected,12792,,,109
1523041,1523036,Undirected,12793,,,290
1523041,1523037,Undirected,12794,,,126
1523041,1523039,Undirected,12795,,,146
1523041,1523052,Undirected,12796,,,31
1822011,1802001,Undirected,12797,,,926
1822011,1811005,Undirected,12798,,,70
1822011,1811033,Undirected,12799,,,218
1822011,1811052,Undirected,12800,,,71
1822011,1811053,Undirected,12801,,,181
1822011,1811057,Undirected,12802,,,550
1822011,1811058,Undirected,12803,,,106
1822011,1811091,Undirected,12804,,,26
1822011,1811094,Undirected,12805,,,28
1822011,1811095,Undirected,12806,,,45
1822011,1811103,Undirected,12807,,,1582
1822011,1811104,Undirected,12808,,,512
1822011,1811105,Undirected,12809,,,849
1822011,1811106,Undirected,12810,,,1280
1822011,1811107,Undirected,12811,,,589
1822011,1811108,Undirected,12812,,,1177
1822011,1811109,Undirected,12813,,,469
1822011,1811114,Undirected,12814,,,149
1822011,1811115,Undirected,12815,,,66
1822011,1812001,Undirected,12816,,,223
1822011,1812002,Undirected,12817,,,70
1822011,1812059,Undirected,12818,,,1336
1822011,1812060,Undirected,12819,,,103
1822011,1812061,Undirected,12820,,,553
1822011,1812062,Undirected,12821,,,360
1822011,1812063,Undirected,12822,,,278
1822011,1812065,Undirected,12823,,,305
1822011,1812066,Undirected,12824,,,1018
1822011,1812067,Undirected,12825,,,842
1822011,1812068,Undirected,12826,,,368
1822011,1812069,Undirected,12827,,,1020
1822011,1812070,Undirected,12828,,,530
1822011,1812071,Undirected,12829,,,192
1822011,1812073,Undirected,12830,,,94
1822011,1812074,Undirected,12831,,,990
1822011,1814068,Undirected,12832,,,140
1822011,1814069,Undirected,12833,,,1911
1822011,1814071,Undirected,12834,,,296
1822011,1814072,Undirected,12835,,,28
1822011,1814074,Undirected,12836,,,33
1822011,1814079,Undirected,12837,,,42
1822011,1821027,Undirected,12838,,,41
1822011,1821029,Undirected,12839,,,70
1822011,1821030,Undirected,12840,,,390
1822011,1821034,Undirected,12841,,,144
1822011,1821066,Undirected,12842,,,154
1822011,1821067,Undirected,12843,,,69
1822011,1821069,Undirected,12844,,,71
1822011,1821070,Undirected,12845,,,63
1822011,1822002,Undirected,12846,,,998
1822011,1822009,Undirected,12847,,,529
1822011,1822012,Undirected,12848,,,224
1822011,1822014,Undirected,12849,,,447
1822011,1823002,Undirected,12850,,,93
1822011,1823026,Undirected,12851,,,23
1822011,1824003,Undirected,12852,,,78
1822011,1824006,Undirected,12853,,,1072
1822011,1824008,Undirected,12854,,,959
1822011,1824009,Undirected,12855,,,544
1822011,1824010,Undirected,12856,,,1223
1822011,1824011,Undirected,12857,,,320
1822011,1824015,Undirected,12858,,,1296
1822011,1824016,Undirected,12859,,,388
1822011,1824019,Undirected,12860,,,289
1822011,1824024,Undirected,12861,,,128
1822011,2009503,Undirected,12862,,,36
1822011,2009508,Undirected,12863,,,115
1822011,2009511,Undirected,12864,,,66
1822011,209504,Undirected,12865,,,61
1822011,2209502,Undirected,12866,,,36
1822011,2309501,Undirected,12867,,,32
1822011,3309001,Undirected,12868,,,447
1822011,3909001,Undirected,12869,,,18
1822011,409524,Undirected,12870,,,42
1822011,409535,Undirected,12871,,,19
1822011,500011,Undirected,12872,,,189
1822011,509066,Undirected,12873,,,54
1822011,509652,Undirected,12874,,,29
1822011,9809001,Undirected,12875,,,13
1822011,9809002,Undirected,12876,,,17
1822011,9809307,Undirected,12877,,,45
1822011,9809310,Undirected,12878,,,38
1822011,9809312,Undirected,12879,,,55
1822011,9809313,Undirected,12880,,,19
1822011,9809314,Undirected,12881,,,21
1822011,9809319,Undirected,12882,,,14
1822011,9829318,Undirected,12883,,,20
1822011,9909304,Undirected,12884,,,51
1822011,9929316,Undirected,12885,,,32
1802001,3309001,Undirected,12886,,,796
1802001,500011,Undirected,12887,,,758
1802001,1814069,Undirected,12888,,,1701
1802001,1824015,Undirected,12889,,,564
1802001,1812066,Undirected,12890,,,894
1802001,1822025,Undirected,12891,,,2753
1802001,1812064,Undirected,12892,,,2198
1802001,1812067,Undirected,12893,,,885
1802001,1812070,Undirected,12894,,,2168
1802001,1822009,Undirected,12895,,,670
1802001,1822010,Undirected,12896,,,711
1802001,1822026,Undirected,12897,,,2119
1802001,1812004,Undirected,12898,,,1686
1802001,1811011,Undirected,12899,,,117
1802001,1811014,Undirected,12900,,,197
1802001,1811016,Undirected,12901,,,77
1802001,1811019,Undirected,12902,,,25
1802001,1811021,Undirected,12903,,,142
1802001,1811025,Undirected,12904,,,71
1802001,1811026,Undirected,12905,,,43
1802001,1811027,Undirected,12906,,,136
1802001,1811028,Undirected,12907,,,141
1802001,1811031,Undirected,12908,,,200
1802001,1811033,Undirected,12909,,,213
1802001,1811055,Undirected,12910,,,60
1802001,1811056,Undirected,12911,,,98
1802001,1811057,Undirected,12912,,,518
1802001,1811058,Undirected,12913,,,101
1802001,1811060,Undirected,12914,,,38
1802001,1811091,Undirected,12915,,,54
1802001,1811094,Undirected,12916,,,33
1802001,1811095,Undirected,12917,,,56
1802001,1811096,Undirected,12918,,,46
1802001,1811112,Undirected,12919,,,257
1802001,1811113,Undirected,12920,,,310
1802001,1811114,Undirected,12921,,,270
1802001,1811115,Undirected,12922,,,109
1802001,1812076,Undirected,12923,,,299
1802001,1813001,Undirected,12924,,,97
1802001,1813002,Undirected,12925,,,245
1802001,1821008,Undirected,12926,,,186
1802001,1821009,Undirected,12927,,,87
1802001,1821010,Undirected,12928,,,116
1802001,1821018,Undirected,12929,,,172
1802001,1821020,Undirected,12930,,,42
1802001,1821030,Undirected,12931,,,377
1802001,1821032,Undirected,12932,,,64
1802001,1821034,Undirected,12933,,,111
1802001,1821038,Undirected,12934,,,25
1802001,1821039,Undirected,12935,,,223
1802001,1821040,Undirected,12936,,,450
1802001,1821043,Undirected,12937,,,194
1802001,1821065,Undirected,12938,,,44
1802001,1821066,Undirected,12939,,,153
1802001,1821067,Undirected,12940,,,66
1802001,1821069,Undirected,12941,,,70
1802001,1821070,Undirected,12942,,,62
1802001,1821077,Undirected,12943,,,40
1802001,1821083,Undirected,12944,,,43
1802001,1821087,Undirected,12945,,,32
1802001,1822016,Undirected,12946,,,2952
1802001,1822030,Undirected,12947,,,418
1802001,1822031,Undirected,12948,,,300
1802001,1822032,Undirected,12949,,,226
1802001,1823002,Undirected,12950,,,88
1802001,1823004,Undirected,12951,,,341
1802001,1823012,Undirected,12952,,,219
1802001,1823013,Undirected,12953,,,21
1802001,1823026,Undirected,12954,,,26
1802001,1824009,Undirected,12955,,,134
1811005,1811053,Undirected,12956,,,188
1811005,1811104,Undirected,12957,,,232
1811005,1811107,Undirected,12958,,,226
1811005,1814074,Undirected,12959,,,38
1811005,1824015,Undirected,12960,,,102
1811033,1814069,Undirected,12961,,,215
1811033,1824015,Undirected,12962,,,120
1811033,1812066,Undirected,12963,,,232
1811033,1812070,Undirected,12964,,,106
1811033,1811057,Undirected,12965,,,196
1811033,1821030,Undirected,12966,,,175
1811052,1812074,Undirected,12967,,,80
1811052,1824015,Undirected,12968,,,66
1811052,1812069,Undirected,12969,,,66
1811053,1811103,Undirected,12970,,,340
1811053,1811105,Undirected,12971,,,245
1811053,1811107,Undirected,12972,,,333
1811053,1811108,Undirected,12973,,,381
1811053,1812062,Undirected,12974,,,179
1811053,1812074,Undirected,12975,,,348
1811053,1814074,Undirected,12976,,,66
1811053,1824010,Undirected,12977,,,218
1811053,1824015,Undirected,12978,,,217
1811057,1814069,Undirected,12979,,,591
1811057,1824015,Undirected,12980,,,375
1811057,1812066,Undirected,12981,,,637
1811057,1812067,Undirected,12982,,,172
1811057,1812070,Undirected,12983,,,299
1811057,1811058,Undirected,12984,,,83
1811057,1811091,Undirected,12985,,,27
1811057,1811114,Undirected,12986,,,117
1811057,1811115,Undirected,12987,,,62
1811057,1821029,Undirected,12988,,,89
1811057,1821030,Undirected,12989,,,376
1811057,1821034,Undirected,12990,,,154
1811057,1821064,Undirected,12991,,,53
1811057,1821065,Undirected,12992,,,51
1811057,1821066,Undirected,12993,,,167
1811057,1821067,Undirected,12994,,,82
1811057,1821069,Undirected,12995,,,70
1811057,1821070,Undirected,12996,,,63
1811057,1823002,Undirected,12997,,,72
1811057,1824009,Undirected,12998,,,131
1811058,1814069,Undirected,12999,,,127
1811058,1824015,Undirected,13000,,,88
1811058,1812066,Undirected,13001,,,120
1811058,1823002,Undirected,13002,,,60
1811091,1814069,Undirected,13003,,,45
1811091,1812066,Undirected,13004,,,61
1811091,1812067,Undirected,13005,,,33
1811091,1812070,Undirected,13006,,,78
1811091,1821066,Undirected,13007,,,25
1811091,1811096,Undirected,13008,,,59
1811094,1814069,Undirected,13009,,,34
1811094,1824015,Undirected,13010,,,30
1811094,1812066,Undirected,13011,,,34
1811095,1814069,Undirected,13012,,,49
1811095,1824015,Undirected,13013,,,36
1811095,1812066,Undirected,13014,,,49
1811095,1821030,Undirected,13015,,,39
1811103,3309001,Undirected,13016,,,492
1811103,1811003,Undirected,13017,,,30
1811103,1811007,Undirected,13018,,,115
1811103,1811008,Undirected,13019,,,130
1811103,1811009,Undirected,13020,,,106
1811103,1811010,Undirected,13021,,,152
1811103,1811014,Undirected,13022,,,140
1811103,1811016,Undirected,13023,,,79
1811103,1811027,Undirected,13024,,,125
1811103,1811030,Undirected,13025,,,37
1811103,1811051,Undirected,13026,,,55
1811103,1811090,Undirected,13027,,,76
1811103,1811104,Undirected,13028,,,1739
